(0, 0, 0, 0, 1, 0, 2, 2, 0)	6.7
(0, 0, 0, 0, 1, 0, 2, 2, 1)	14.9
(0, 0, 0, 0, 1, 0, 2, 2, 2)	7.7
(0, 0, 0, 0, 1, 1, 0, 0, 0)	13.3
(0, 0, 0, 0, 1, 1, 0, 0, 1)	14.0
(0, 0, 0, 0, 1, 1, 0, 0, 2)	10.2
(0, 0, 0, 0, 1, 1, 0, 1, 0)	16.2
(0, 0, 0, 0, 1, 1, 0, 1, 1)	22.2
(0, 0, 0, 0, 1, 1, 0, 1, 2)	23.1
(0, 0, 0, 0, 1, 1, 0, 2, 0)	12.9
(0, 0, 0, 0, 1, 1, 0, 2, 1)	17.9
(0, 0, 0, 0, 1, 1, 0, 2, 2)	10.8
(0, 0, 0, 0, 1, 1, 1, 0, 0)	23.2
(0, 0, 0, 0, 1, 1, 1, 0, 1)	27.6
(0, 0, 0, 0, 1, 1, 1, 0, 2)	20.2
(0, 0, 0, 0, 1, 1, 1, 1, 0)	25.7
(0, 0, 0, 0, 1, 1, 1, 1, 1)	28.4
(0, 0, 0, 0, 1, 1, 1, 1, 2)	21.2
(0, 0, 0, 0, 1, 1, 1, 2, 0)	15.7
(0, 0, 0, 0, 1, 1, 1, 2, 1)	27.3
(0, 0, 0, 0, 1, 1, 1, 2, 2)	13.3
(0, 0, 0, 0, 1, 1, 2, 0, 0)	11.0
(0, 0, 0, 0, 1, 1, 2, 0, 1)	18.9
(0, 0, 0, 0, 1, 1, 2, 0, 2)	8.8
(0, 0, 0, 0, 1, 1, 2, 1, 0)	9.8
(0, 0, 0, 0, 1, 1, 2, 1, 1)	28.7
(0, 0, 0, 0, 1, 1, 2, 1, 2)	15.4
(0, 0, 0, 0, 1, 1, 2, 2, 0)	12.0
(0, 0, 0, 0, 1, 1, 2, 2, 1)	22.4
(0, 0, 0, 0, 1, 1, 2, 2, 2)	10.8
(0, 0, 0, 0, 1, 2, 0, 0, 0)	12.3
(0, 0, 0, 0, 1, 2, 0, 0, 1)	20.9
(0, 0, 0, 0, 1, 2, 0, 0, 2)	7.8
(0, 0, 0, 0, 1, 2, 0, 1, 0)	7.4
(0, 0, 0, 0, 1, 2, 0, 1, 1)	12.9
(0, 0, 0, 0, 1, 2, 0, 1, 2)	9.9
(0, 0, 0, 0, 1, 2, 0, 2, 0)	5.6
(0, 0, 0, 0, 1, 2, 0, 2, 1)	11.0
(0, 0, 0, 0, 1, 2, 0, 2, 2)	6.1
(0, 0, 0, 0, 1, 2, 1, 0, 0)	13.6
(0, 0, 0, 0, 1, 2, 1, 0, 1)	14.6
(0, 0, 0, 0, 1, 2, 1, 0, 2)	10.1
(0, 0, 0, 0, 1, 2, 1, 1, 0)	14.8
(0, 0, 0, 0, 1, 2, 1, 1, 1)	19.0
(0, 0, 0, 0, 1, 2, 1, 1, 2)	17.0
(0, 0, 0, 0, 1, 2, 1, 2, 0)	12.1
(0, 0, 0, 0, 1, 2, 1, 2, 1)	26.0
(0, 0, 0, 0, 1, 2, 1, 2, 2)	11.6
(0, 0, 0, 0, 1, 2, 2, 0, 0)	8.6
(0, 0, 0, 0, 1, 2, 2, 0, 1)	16.0
(0, 0, 0, 0, 1, 2, 2, 0, 2)	9.2
(0, 0, 0, 0, 1, 2, 2, 1, 0)	10.3
(0, 0, 0, 0, 1, 2, 2, 1, 1)	15.6
(0, 0, 0, 0, 1, 2, 2, 1, 2)	13.1
(0, 0, 0, 0, 1, 2, 2, 2, 0)	8.2
(0, 0, 0, 0, 1, 2, 2, 2, 1)	12.7
(0, 0, 0, 0, 1, 2, 2, 2, 2)	11.0
(0, 0, 0, 0, 2, 0, 0, 0, 0)	0.0
(0, 0, 0, 0, 2, 0, 0, 0, 1)	7.3
(0, 0, 0, 0, 2, 0, 0, 0, 2)	0.0
(0, 0, 0, 0, 2, 0, 0, 1, 0)	5.8
(0, 0, 0, 0, 2, 0, 0, 1, 1)	15.0
(0, 0, 0, 0, 2, 0, 0, 1, 2)	5.6
(0, 0, 0, 0, 2, 0, 0, 2, 0)	0.0
(0, 0, 0, 0, 2, 0, 0, 2, 1)	7.7
(0, 0, 0, 0, 2, 0, 0, 2, 2)	0.0
(0, 0, 0, 0, 2, 0, 1, 0, 0)	7.8
(0, 0, 0, 0, 2, 0, 1, 0, 1)	21.3
(0, 0, 0, 0, 2, 0, 1, 0, 2)	10.2
(0, 0, 0, 0, 2, 0, 1, 1, 0)	11.1
(0, 0, 0, 0, 2, 0, 1, 1, 1)	16.9
(0, 0, 0, 0, 2, 0, 1, 1, 2)	9.3
(0, 0, 0, 0, 2, 0, 1, 2, 0)	6.8
(0, 0, 0, 0, 2, 0, 1, 2, 1)	8.4
(0, 0, 0, 0, 2, 0, 1, 2, 2)	6.2
(0, 0, 0, 0, 2, 0, 2, 0, 0)	0.0
(0, 0, 0, 0, 2, 0, 2, 0, 1)	5.5
(0, 0, 0, 0, 2, 0, 2, 0, 2)	0.0
(0, 0, 0, 0, 2, 0, 2, 1, 0)	7.7
(0, 0, 0, 0, 2, 0, 2, 1, 1)	15.3
(0, 0, 0, 0, 2, 0, 2, 1, 2)	7.9
(0, 0, 0, 0, 2, 0, 2, 2, 0)	0.0
(0, 0, 0, 0, 2, 0, 2, 2, 1)	13.7
(0, 0, 0, 0, 2, 0, 2, 2, 2)	0.0
(0, 0, 0, 0, 2, 1, 0, 0, 0)	7.5
(0, 0, 0, 0, 2, 1, 0, 0, 1)	16.4
(0, 0, 0, 0, 2, 1, 0, 0, 2)	7.0
(0, 0, 0, 0, 2, 1, 0, 1, 0)	13.2
(0, 0, 0, 0, 2, 1, 0, 1, 1)	29.0
(0, 0, 0, 0, 2, 1, 0, 1, 2)	10.1
(0, 0, 0, 0, 2, 1, 0, 2, 0)	7.2
(0, 0, 0, 0, 2, 1, 0, 2, 1)	9.4
(0, 0, 0, 0, 2, 1, 0, 2, 2)	10.1
(0, 0, 0, 0, 2, 1, 1, 0, 0)	11.9
(0, 0, 0, 0, 2, 1, 1, 0, 1)	11.6
(0, 0, 0, 0, 2, 1, 1, 0, 2)	11.3
(0, 0, 0, 0, 2, 1, 1, 1, 0)	14.8
(0, 0, 0, 0, 2, 1, 1, 1, 1)	28.4
(0, 0, 0, 0, 2, 1, 1, 1, 2)	18.5
(0, 0, 0, 0, 2, 1, 1, 2, 0)	12.8
(0, 0, 0, 0, 2, 1, 1, 2, 1)	21.0
(0, 0, 0, 0, 2, 1, 1, 2, 2)	10.8
(0, 0, 0, 0, 2, 1, 2, 0, 0)	10.8
(0, 0, 0, 0, 2, 1, 2, 0, 1)	13.0
(0, 0, 0, 0, 2, 1, 2, 0, 2)	6.0
(0, 0, 0, 0, 2, 1, 2, 1, 0)	10.1
(0, 0, 0, 0, 2, 1, 2, 1, 1)	25.1
(0, 0, 0, 0, 2, 1, 2, 1, 2)	17.3
(0, 0, 0, 0, 2, 1, 2, 2, 0)	9.7
(0, 0, 0, 0, 2, 1, 2, 2, 1)	12.4
(0, 0, 0, 0, 2, 1, 2, 2, 2)	8.5
(0, 0, 0, 0, 2, 2, 0, 0, 0)	0.0
(0, 0, 0, 0, 2, 2, 0, 0, 1)	6.9
(0, 0, 0, 0, 2, 2, 0, 0, 2)	0.0
(0, 0, 0, 0, 2, 2, 0, 1, 0)	10.0
(0, 0, 0, 0, 2, 2, 0, 1, 1)	16.6
(0, 0, 0, 0, 2, 2, 0, 1, 2)	7.5
(0, 0, 0, 0, 2, 2, 0, 2, 0)	0.0
(0, 0, 0, 0, 2, 2, 0, 2, 1)	16.6
(0, 0, 0, 0, 2, 2, 0, 2, 2)	0.0
(0, 0, 0, 0, 2, 2, 1, 0, 0)	7.7
(0, 0, 0, 0, 2, 2, 1, 0, 1)	14.6
(0, 0, 0, 0, 2, 2, 1, 0, 2)	5.6
(0, 0, 0, 0, 2, 2, 1, 1, 0)	12.1
(0, 0, 0, 0, 2, 2, 1, 1, 1)	20.2
(0, 0, 0, 0, 2, 2, 1, 1, 2)	13.4
(0, 0, 0, 0, 2, 2, 1, 2, 0)	8.7
(0, 0, 0, 0, 2, 2, 1, 2, 1)	18.9
(0, 0, 0, 0, 2, 2, 1, 2, 2)	10.5
(0, 0, 0, 0, 2, 2, 2, 0, 0)	0.0
(0, 0, 0, 0, 2, 2, 2, 0, 1)	11.6
(0, 0, 0, 0, 2, 2, 2, 0, 2)	0.0
(0, 0, 0, 0, 2, 2, 2, 1, 0)	7.3
(0, 0, 0, 0, 2, 2, 2, 1, 1)	9.0
(0, 0, 0, 0, 2, 2, 2, 1, 2)	10.1
(0, 0, 0, 0, 2, 2, 2, 2, 0)	0.0
(0, 0, 0, 0, 2, 2, 2, 2, 1)	14.7
(0, 0, 0, 0, 2, 2, 2, 2, 2)	0.0
(0, 0, 0, 1, 0, 0, 0, 0, 0)	6.2
(0, 0, 0, 1, 0, 0, 0, 0, 1)	11.9
(0, 0, 0, 1, 0, 0, 0, 0, 2)	5.9
(0, 0, 0, 1, 0, 0, 0, 1, 0)	10.5
(0, 0, 0, 1, 0, 0, 0, 1, 1)	20.8
(0, 0, 0, 1, 0, 0, 0, 1, 2)	13.8
(0, 0, 0, 1, 0, 0, 0, 2, 0)	6.4
(0, 0, 0, 1, 0, 0, 0, 2, 1)	13.2
(0, 0, 0, 1, 0, 0, 0, 2, 2)	11.6
(0, 0, 0, 1, 0, 0, 1, 0, 0)	10.7
(0, 0, 0, 1, 0, 0, 1, 0, 1)	18.5
(0, 0, 0, 1, 0, 0, 1, 0, 2)	15.6
(0, 0, 0, 1, 0, 0, 1, 1, 0)	21.3
(0, 0, 0, 1, 0, 0, 1, 1, 1)	25.3
(0, 0, 0, 1, 0, 0, 1, 1, 2)	16.4
(0, 0, 0, 1, 0, 0, 1, 2, 0)	11.2
(0, 0, 0, 1, 0, 0, 1, 2, 1)	23.4
(0, 0, 0, 1, 0, 0, 1, 2, 2)	10.6
(0, 0, 0, 1, 0, 0, 2, 0, 0)	7.2
(0, 0, 0, 1, 0, 0, 2, 0, 1)	10.7
(0, 0, 0, 1, 0, 0, 2, 0, 2)	6.3
(0, 0, 0, 1, 0, 0, 2, 1, 0)	14.2
(0, 0, 0, 1, 0, 0, 2, 1, 1)	16.1
(0, 0, 0, 1, 0, 0, 2, 1, 2)	9.2
(0, 0, 0, 1, 0, 0, 2, 2, 0)	6.9
(0, 0, 0, 1, 0, 0, 2, 2, 1)	15.3
(0, 0, 0, 1, 0, 0, 2, 2, 2)	10.1
(0, 0, 0, 1, 0, 1, 0, 0, 0)	8.3
(0, 0, 0, 1, 0, 1, 0, 0, 1)	25.1
(0, 0, 0, 1, 0, 1, 0, 0, 2)	16.9
(0, 0, 0, 1, 0, 1, 0, 1, 0)	21.3
(0, 0, 0, 1, 0, 1, 0, 1, 1)	19.5
(0, 0, 0, 1, 0, 1, 0, 1, 2)	13.6
(0, 0, 0, 1, 0, 1, 0, 2, 0)	10.5
(0, 0, 0, 1, 0, 1, 0, 2, 1)	14.8
(0, 0, 0, 1, 0, 1, 0, 2, 2)	9.0
(0, 0, 0, 1, 0, 1, 1, 0, 0)	12.9
(0, 0, 0, 1, 0, 1, 1, 0, 1)	31.2
(0, 0, 0, 1, 0, 1, 1, 0, 2)	21.0
(0, 0, 0, 1, 0, 1, 1, 1, 0)	19.2
(0, 0, 0, 1, 0, 1, 1, 1, 1)	26.9
(0, 0, 0, 1, 0, 1, 1, 1, 2)	18.9
(0, 0, 0, 1, 0, 1, 1, 2, 0)	12.1
(0, 0, 0, 1, 0, 1, 1, 2, 1)	20.7
(0, 0, 0, 1, 0, 1, 1, 2, 2)	18.2
(0, 0, 0, 1, 0, 1, 2, 0, 0)	11.9
(0, 0, 0, 1, 0, 1, 2, 0, 1)	21.0
(0, 0, 0, 1, 0, 1, 2, 0, 2)	13.8
(0, 0, 0, 1, 0, 1, 2, 1, 0)	14.4
(0, 0, 0, 1, 0, 1, 2, 1, 1)	22.5
(0, 0, 0, 1, 0, 1, 2, 1, 2)	18.8
(0, 0, 0, 1, 0, 1, 2, 2, 0)	16.8
(0, 0, 0, 1, 0, 1, 2, 2, 1)	21.8
(0, 0, 0, 1, 0, 1, 2, 2, 2)	9.8
(0, 0, 0, 1, 0, 2, 0, 0, 0)	6.2
(0, 0, 0, 1, 0, 2, 0, 0, 1)	15.5
(0, 0, 0, 1, 0, 2, 0, 0, 2)	5.7
(0, 0, 0, 1, 0, 2, 0, 1, 0)	8.2
(0, 0, 0, 1, 0, 2, 0, 1, 1)	18.2
(0, 0, 0, 1, 0, 2, 0, 1, 2)	7.0
(0, 0, 0, 1, 0, 2, 0, 2, 0)	5.4
(0, 0, 0, 1, 0, 2, 0, 2, 1)	11.0
(0, 0, 0, 1, 0, 2, 0, 2, 2)	8.0
(0, 0, 0, 1, 0, 2, 1, 0, 0)	12.0
(0, 0, 0, 1, 0, 2, 1, 0, 1)	17.2
(0, 0, 0, 1, 0, 2, 1, 0, 2)	6.9
(0, 0, 0, 1, 0, 2, 1, 1, 0)	17.6
(0, 0, 0, 1, 0, 2, 1, 1, 1)	17.7
(0, 0, 0, 1, 0, 2, 1, 1, 2)	17.1
(0, 0, 0, 1, 0, 2, 1, 2, 0)	10.7
(0, 0, 0, 1, 0, 2, 1, 2, 1)	16.1
(0, 0, 0, 1, 0, 2, 1, 2, 2)	10.4
(0, 0, 0, 1, 0, 2, 2, 0, 0)	8.1
(0, 0, 0, 1, 0, 2, 2, 0, 1)	14.9
(0, 0, 0, 1, 0, 2, 2, 0, 2)	5.6
(0, 0, 0, 1, 0, 2, 2, 1, 0)	8.5
(0, 0, 0, 1, 0, 2, 2, 1, 1)	20.6
(0, 0, 0, 1, 0, 2, 2, 1, 2)	9.4
(0, 0, 0, 1, 0, 2, 2, 2, 0)	8.7
(0, 0, 0, 1, 0, 2, 2, 2, 1)	16.8
(0, 0, 0, 1, 0, 2, 2, 2, 2)	6.1
(0, 0, 0, 1, 1, 0, 0, 0, 0)	7.8
(0, 0, 0, 1, 1, 0, 0, 0, 1)	20.8
(0, 0, 0, 1, 1, 0, 0, 0, 2)	6.0
(0, 0, 0, 1, 1, 0, 0, 1, 0)	18.2
(0, 0, 0, 1, 1, 0, 0, 1, 1)	13.7
(0, 0, 0, 1, 1, 0, 0, 1, 2)	13.2
(0, 0, 0, 1, 1, 0, 0, 2, 0)	12.5
(0, 0, 0, 1, 1, 0, 0, 2, 1)	17.8
(0, 0, 0, 1, 1, 0, 0, 2, 2)	10.9
(0, 0, 0, 1, 1, 0, 1, 0, 0)	18.8
(0, 0, 0, 1, 1, 0, 1, 0, 1)	25.2
(0, 0, 0, 1, 1, 0, 1, 0, 2)	21.8
(0, 0, 0, 1, 1, 0, 1, 1, 0)	19.7
(0, 0, 0, 1, 1, 0, 1, 1, 1)	25.6
(0, 0, 0, 1, 1, 0, 1, 1, 2)	24.1
(0, 0, 0, 1, 1, 0, 1, 2, 0)	14.6
(0, 0, 0, 1, 1, 0, 1, 2, 1)	26.0
(0, 0, 0, 1, 1, 0, 1, 2, 2)	13.6
(0, 0, 0, 1, 1, 0, 2, 0, 0)	15.3
(0, 0, 0, 1, 1, 0, 2, 0, 1)	15.3
(0, 0, 0, 1, 1, 0, 2, 0, 2)	14.7
(0, 0, 0, 1, 1, 0, 2, 1, 0)	11.0
(0, 0, 0, 1, 1, 0, 2, 1, 1)	22.0
(0, 0, 0, 1, 1, 0, 2, 1, 2)	14.3
(0, 0, 0, 1, 1, 0, 2, 2, 0)	8.6
(0, 0, 0, 1, 1, 0, 2, 2, 1)	14.5
(0, 0, 0, 1, 1, 0, 2, 2, 2)	12.0
(0, 0, 0, 1, 1, 1, 0, 0, 0)	15.8
(0, 0, 0, 1, 1, 1, 0, 0, 1)	22.4
(0, 0, 0, 1, 1, 1, 0, 0, 2)	13.2
(0, 0, 0, 1, 1, 1, 0, 1, 0)	26.3
(0, 0, 0, 1, 1, 1, 0, 1, 1)	20.4
(0, 0, 0, 1, 1, 1, 0, 1, 2)	26.1
(0, 0, 0, 1, 1, 1, 0, 2, 0)	18.7
(0, 0, 0, 1, 1, 1, 0, 2, 1)	14.3
(0, 0, 0, 1, 1, 1, 0, 2, 2)	17.1
(0, 0, 0, 1, 1, 1, 1, 0, 0)	24.8
(0, 0, 0, 1, 1, 1, 1, 0, 1)	28.8
(0, 0, 0, 1, 1, 1, 1, 0, 2)	24.4
(0, 0, 0, 1, 1, 1, 1, 1, 0)	25.0
(0, 0, 0, 1, 1, 1, 1, 1, 1)	45.5
(0, 0, 0, 1, 1, 1, 1, 1, 2)	33.2
(0, 0, 0, 1, 1, 1, 1, 2, 0)	15.9
(0, 0, 0, 1, 1, 1, 1, 2, 1)	19.4
(0, 0, 0, 1, 1, 1, 1, 2, 2)	26.5
(0, 0, 0, 1, 1, 1, 2, 0, 0)	19.6
(0, 0, 0, 1, 1, 1, 2, 0, 1)	29.7
(0, 0, 0, 1, 1, 1, 2, 0, 2)	25.3
(0, 0, 0, 1, 1, 1, 2, 1, 0)	24.9
(0, 0, 0, 1, 1, 1, 2, 1, 1)	29.2
(0, 0, 0, 1, 1, 1, 2, 1, 2)	21.4
(0, 0, 0, 1, 1, 1, 2, 2, 0)	17.7
(0, 0, 0, 1, 1, 1, 2, 2, 1)	28.6
(0, 0, 0, 1, 1, 1, 2, 2, 2)	18.2
(0, 0, 0, 1, 1, 2, 0, 0, 0)	7.3
(0, 0, 0, 1, 1, 2, 0, 0, 1)	25.0
(0, 0, 0, 1, 1, 2, 0, 0, 2)	13.8
(0, 0, 0, 1, 1, 2, 0, 1, 0)	13.2
(0, 0, 0, 1, 1, 2, 0, 1, 1)	26.6
(0, 0, 0, 1, 1, 2, 0, 1, 2)	14.5
(0, 0, 0, 1, 1, 2, 0, 2, 0)	8.3
(0, 0, 0, 1, 1, 2, 0, 2, 1)	13.7
(0, 0, 0, 1, 1, 2, 0, 2, 2)	16.8
(0, 0, 0, 1, 1, 2, 1, 0, 0)	18.2
(0, 0, 0, 1, 1, 2, 1, 0, 1)	32.1
(0, 0, 0, 1, 1, 2, 1, 0, 2)	25.6
(0, 0, 0, 1, 1, 2, 1, 1, 0)	27.9
(0, 0, 0, 1, 1, 2, 1, 1, 1)	27.6
(0, 0, 0, 1, 1, 2, 1, 1, 2)	19.5
(0, 0, 0, 1, 1, 2, 1, 2, 0)	12.2
(0, 0, 0, 1, 1, 2, 1, 2, 1)	24.7
(0, 0, 0, 1, 1, 2, 1, 2, 2)	14.7
(0, 0, 0, 1, 1, 2, 2, 0, 0)	15.7
(0, 0, 0, 1, 1, 2, 2, 0, 1)	20.8
(0, 0, 0, 1, 1, 2, 2, 0, 2)	10.2
(0, 0, 0, 1, 1, 2, 2, 1, 0)	16.3
(0, 0, 0, 1, 1, 2, 2, 1, 1)	24.4
(0, 0, 0, 1, 1, 2, 2, 1, 2)	17.1
(0, 0, 0, 1, 1, 2, 2, 2, 0)	12.0
(0, 0, 0, 1, 1, 2, 2, 2, 1)	14.2
(0, 0, 0, 1, 1, 2, 2, 2, 2)	14.4
(0, 0, 0, 1, 2, 0, 0, 0, 0)	4.0
(0, 0, 0, 1, 2, 0, 0, 0, 1)	10.7
(0, 0, 0, 1, 2, 0, 0, 0, 2)	9.2
(0, 0, 0, 1, 2, 0, 0, 1, 0)	11.9
(0, 0, 0, 1, 2, 0, 0, 1, 1)	22.2
(0, 0, 0, 1, 2, 0, 0, 1, 2)	12.4
(0, 0, 0, 1, 2, 0, 0, 2, 0)	7.6
(0, 0, 0, 1, 2, 0, 0, 2, 1)	16.9
(0, 0, 0, 1, 2, 0, 0, 2, 2)	8.5
(0, 0, 0, 1, 2, 0, 1, 0, 0)	5.5
(0, 0, 0, 1, 2, 0, 1, 0, 1)	17.4
(0, 0, 0, 1, 2, 0, 1, 0, 2)	11.8
(0, 0, 0, 1, 2, 0, 1, 1, 0)	16.6
(0, 0, 0, 1, 2, 0, 1, 1, 1)	22.9
(0, 0, 0, 1, 2, 0, 1, 1, 2)	16.1
(0, 0, 0, 1, 2, 0, 1, 2, 0)	14.0
(0, 0, 0, 1, 2, 0, 1, 2, 1)	14.4
(0, 0, 0, 1, 2, 0, 1, 2, 2)	10.7
(0, 0, 0, 1, 2, 0, 2, 0, 0)	6.8
(0, 0, 0, 1, 2, 0, 2, 0, 1)	15.6
(0, 0, 0, 1, 2, 0, 2, 0, 2)	11.6
(0, 0, 0, 1, 2, 0, 2, 1, 0)	12.7
(0, 0, 0, 1, 2, 0, 2, 1, 1)	18.0
(0, 0, 0, 1, 2, 0, 2, 1, 2)	7.5
(0, 0, 0, 1, 2, 0, 2, 2, 0)	8.3
(0, 0, 0, 1, 2, 0, 2, 2, 1)	8.9
(0, 0, 0, 1, 2, 0, 2, 2, 2)	6.9
(0, 0, 0, 1, 2, 1, 0, 0, 0)	10.8
(0, 0, 0, 1, 2, 1, 0, 0, 1)	15.5
(0, 0, 0, 1, 2, 1, 0, 0, 2)	9.4
(0, 0, 0, 1, 2, 1, 0, 1, 0)	17.5
(0, 0, 0, 1, 2, 1, 0, 1, 1)	33.8
